,epoch,batch_no,loss,global_batch
0,1,1,2.8985700607299805,0
1,1,1000,1.2539716958999634,1
2,1,2000,0.9372184872627258,2
3,1,3000,0.7763587236404419,3
4,1,4000,0.6695396900177002,4
5,1,5000,0.7650433778762817,5
6,1,6000,0.5754296779632568,6
7,1,7000,0.6051703095436096,7
8,1,8000,0.5776804685592651,8
9,1,9000,0.5380356907844543,9
10,1,10000,0.5531578660011292,10
11,1,11000,0.4968496263027191,11
12,1,12000,0.5171233415603638,12
13,1,13000,0.49367353320121765,13
14,1,14000,0.4362407624721527,14
15,1,15000,0.44658875465393066,15
16,1,16000,0.4941355288028717,16
17,1,17000,0.45248889923095703,17
18,1,18000,0.40031397342681885,18
19,1,19000,0.42261430621147156,19
20,1,20000,0.3795405924320221,20
21,1,21000,0.44841715693473816,21
22,1,22000,0.44746169447898865,22
23,1,23000,0.4624839127063751,23
24,1,24000,0.38344311714172363,24
25,1,25000,0.3817470073699951,25
26,1,26000,0.3425605297088623,26
27,1,27000,0.3954547941684723,27
28,1,28000,0.3634640574455261,28
29,1,29000,0.4486493170261383,29
30,1,30000,0.34156468510627747,30
31,1,31000,0.4523143768310547,31
32,1,32000,0.31902381777763367,32
33,1,33000,0.3713761568069458,33
34,1,34000,0.4118863344192505,34
35,1,35000,0.36004355549812317,35
36,1,36000,0.40782859921455383,36
37,1,37000,0.41889384388923645,37
38,2,38000,0.30045583844184875,38
39,2,39000,0.2487492710351944,39
40,2,40000,0.3445902466773987,40
41,2,41000,0.26641616225242615,41
42,2,42000,0.3561682105064392,42
43,2,43000,0.38579756021499634,43
44,2,44000,0.30250808596611023,44
45,2,45000,0.2973916828632355,45
46,2,46000,0.29548388719558716,46
47,2,47000,0.222757488489151,47
48,2,48000,0.3011891841888428,48
49,2,49000,0.30573171377182007,49
50,2,50000,0.253513365983963,50
51,2,51000,0.3461994528770447,51
52,2,52000,0.31629613041877747,52
53,2,53000,0.3063780665397644,53
54,2,54000,0.2485477179288864,54
55,2,55000,0.27314284443855286,55
56,2,56000,0.3326112627983093,56
57,2,57000,0.26434987783432007,57
58,2,58000,0.24255125224590302,58
59,2,59000,0.28114262223243713,59
60,2,60000,0.2986010015010834,60
61,2,61000,0.29896894097328186,61
62,2,62000,0.23249348998069763,62
63,2,63000,0.2715470790863037,63
64,2,64000,0.2988579273223877,64
65,2,65000,0.2675708830356598,65
66,2,66000,0.30535247921943665,66
67,2,67000,0.283357709646225,67
68,2,68000,0.3123987317085266,68
69,2,69000,0.23134562373161316,69
70,2,70000,0.16541600227355957,70
71,2,71000,0.25392645597457886,71
72,2,72000,0.27285727858543396,72
73,2,73000,0.22774943709373474,73
74,2,74000,0.27639907598495483,74
